label,text
suggestFix,70|354
suggestFix,63|354|7|354|8|16
suggestFix,63|354|7|354|8|16
no,62|354|79|354|16
suggestFix,65|16
no,61|16
no,62|7|354|14|354|15|354|8|16
suggestFix,81|354|15|354|7|354|15|354|14|378|8
no,62|354|16
no,62|354|16
suggestFix,354|15|354|7|379|25|91|7|354|8|8
suggestFix,70|354
suggestFix,354|15|354|7|386|386|8
suggestFix,75
suggestFix,63|354|7|354|8|16
suggestFix,56|354|37|354|15|354|16
suggestFix,63|354|7|354|8|16
suggestFix,70|354|15|354|7|354|30|358|8
no,61|16
suggestFix,63|354|7|354|14|354|14|354|8|16
suggestFix,354|15|354|7|358|14|108|7|354|15|354|8|14|354|15|354|8
no,62|354|16
suggestFix,354|15|354|7|354|7|379|8|14|354|11|378|12|8
suggestFix,63|354|7|354|14|354|8|16
suggestFix,81|354
no,62|354|16
suggestFix,63|354|7|354|8|16
suggestFix,354|15|354|7|354|14|354|8
no,61|16
no,61|16
no,61|16
no,62|354|16
no,62|354|79|354|16
no,62|354|16
suggestFix,354|30|9
suggestFix,354|30|354|15|354|7|378|8
no,62|354|16
no,62|354|79|354|16
no,61|16
suggestFix,63|354|7|8|16
suggestFix,354|14|354|30|354|15|354
no,62|354|16
no,62|354|16
suggestFix,354|15|354|7|358|14|354|15|354|15|354|8
no,62|354|16
suggestFix,81|126
suggestFix,63|354|7|354|8|16
suggestFix,63|354|7|354|14|354|14|354|8|16
suggestFix,354|30|354|15|354|7|379|8|15
suggestFix,354|30|354|15|354|7|354|8|11|358|12
suggestFix,354|30|354|11|379|12|11|379|12|11|379|12
suggestFix,56|354|15|354|51|354|53|52|354|16
suggestFix,63|354|7|354|8|16
suggestFix,63|354|7|354|8|16
suggestFix,354|30|354|11|354|15|354|12|11|354|15|354|12
no,62|354|15|354|16
suggestFix,64|354|7|354|8|16
suggestFix,63|354|7|354|8|16
no,62|354|16
no,62|354|16
suggestFix,81|354|15|354|7|378|14|354|30|378|14|354|30|354|14|147|30|354|7|378|8|8
suggestFix,354|30|354|15|354|7|354|8
suggestFix,63|354|7|354|14|354|14|354|14|354|8|16
suggestFix,63|354|7|354|8|16
suggestFix,354|15|354|7|354|15|354|14|354|30|9|378|16|354|10|8
no,62|354|16
suggestFix,354|30|113|7|354|15|354|15|354|7|354|30|354|8|8
suggestFix,354|30|354|15|354|7|354|15|354|14|354|8
suggestFix,354|15|354|7|354|14|354|30|354|14|354|30|11|12|14|354|30|9|10|8
suggestFix,65|16
suggestFix,63|354|7|354|8|16
suggestFix,354|30|354|15|354|7|378|25|354|8
suggestFix,354|30|354|15|208|15|354|7|354|8
no,62|354|16
suggestFix,63|354|7|354|8|16
no,62|354|79|354|16
suggestFix,81|354|15|354|15|153|7|354|14|378|8
suggestFix,70|354
suggestFix,60|354|14|354|54|354|15|354|7|8|16
suggestFix,354|30|11|12
suggestFix,81|354|15|354|7|354|30|378|8
suggestFix,354|30|354|15|354|7|379|8|11|18|358|12
suggestFix,56|354|15|354|16
suggestFix,354|30|354|15|354|7|354|15|354|15|354|7|354|8|8
no,61|16
no,62|354|16
suggestFix,354|15|354|30|354|15|354
no,62|354|15|354|16
suggestFix,57|16
suggestFix,70|354
suggestFix,63|354|7|354|8|16
no,62|354|16
suggestFix,354|30|11|354|14|378|14|378|14|354|14|378|14|378|25|354|12
suggestFix,63|354|7|354|14|354|14|354|14|354|14|354|14|354|14|354|14|354|30|354|14|354|30|354|14|354|30|379|14|354|30|379|8|16
suggestFix,63|354|7|354|8|16
suggestFix,354|15|354|7|379|25|354|8
no,62|354|16
suggestFix,354|15|354|7|354|15|354|14|354|8
suggestFix,63|354|7|354|14|354|8|16
suggestFix,63|354|7|354|8|16
no,62|354|16
no,62|354|16
no,62|354|16
suggestFix,70|354
suggestFix,56|354|37|354|15|354|16
no,62|354|16
no,62|354|16
no,61|16
no,61|16
no,62|354|16
suggestFix,81|354
suggestFix,63|354|7|354|8|16
no,62|354|15|354|16
suggestFix,81|354|15|354|7|378|8
suggestFix,64|354|7|354|8|16
no,62|354|16
no,62|354|16
suggestFix,354|30|354|15|354|7|378|8
no,62|354|15|354|16
suggestFix,56|52|354|16
no,62|354|16
no,61|16
suggestFix,63|354|7|354|14|354|14|110|14|354|8|16
suggestFix,354|30|85|7|354|15|208|15|354|7|354|14|378|8|8|15|283|7|8|15|354|7|8
suggestFix,63|354|7|354|14|354|8|16
suggestFix,63|354|7|354|14|354|14|354|30|7|8|14|354|30|9|10|14|354|30|354|14|354|30|354|14|22|354|8|16
suggestFix,63|354|7|354|14|354|14|354|14|354|30|358|8|16
no,62|16
suggestFix,60|354|54|354|16
suggestFix,63|354|7|354|14|157|14|354|8|16
no,62|354|16
suggestFix,64|354|7|354|15|354|8|16
no,62|354|16
suggestFix,354|30|9|10
suggestFix,354|30|11|12
suggestFix,354|15|311|7|354|14|354|15|354|8
no,62|354|16
no,62|354|15|354|16
suggestFix,354|15|354|7|354|8
suggestFix,81|354
suggestFix,63|354|7|354|8|16
no,61|16
no,62|354|16
no,62|354|16
no,62|7|354|14|354|15|354|8|16
no,61|16
no,61|16
no,62|354|16
suggestFix,63|354|7|354|8|16
suggestFix,63|354|7|354|14|354|14|157|14|354|8|16
no,62|16
suggestFix,354|30|354|15|354|7|354|8
suggestFix,63|354|7|354|8|16
suggestFix,56|144|7|354|8|37|144|7|354|8|16
suggestFix,70|354
no,62|354|14|354|16
no,62|354|15|354|16
no,62|354|16
suggestFix,63|354|7|354|8|16
suggestFix,70|354
no,62|354|16
suggestFix,63|354|7|354|8|16
suggestFix,354|15|354|7|378|14|354|8
no,62|354|16
suggestFix,354|15|354|7|379|14|354|8
suggestFix,66|7|378|25|108|7|354|8|8
no,62|354|16
no,62|354|16
suggestFix,56|354|15|354|33|354|16
no,62|354|16
no,61|16
suggestFix,80|85|7|354|14|378|8|79|354|16
no,62|354|15|354|16
no,62|354|16
no,61|16
suggestFix,63|354|7|354|8|16
no,62|354|16
suggestFix,63|354|7|354|8|16
suggestFix,63|354|7|8|16
suggestFix,70|354
suggestFix,57|16
no,62|354|16
no,62|7|354|14|354|8|16
no,62|354|16
suggestFix,354|15|354|7|358|14|354|15|354|15|354|8
suggestFix,56|354|53|52|354|51|108|7|354|8|31|358|16
no,61|16
no,61|16
no,62|354|16
no,62|354|15|354|16
suggestFix,354|15|354|7|137|7|354|14|378|8|8
suggestFix,63|354|7|354|8|16
suggestFix,81|354|7|8
suggestFix,70|354|15|354
suggestFix,63|354|7|354|8|16
suggestFix,354|15|354|30|354|7|354|15|354|8
no,62|354|15|354|16
no,61|16
suggestFix,63|354|7|8|16
suggestFix,354|30|354|11|378|12|11|378|12
suggestFix,354|15|311|7|354|14|354|8
suggestFix,354|15|354|7|354|15|354|8
suggestFix,354|30|354|15|354|7|354|15|354|14|354|8
suggestFix,70|354
no,62|354|79|354|16
suggestFix,354|30|354|15|354|15|354|7|354|8|15|354|7|157|30|354|8|15|354|7|8
suggestFix,81|354|15|354|15|153|7|354|14|378|8
no,62|354|16
no,61|16
suggestFix,57|16
no,62|354|16
no,62|354|16
suggestFix,70|354
no,62|354|16
suggestFix,56|354|33|354|15|354|16
suggestFix,354|30|354|7|354|14|379|14|354|11|379|12|8
suggestFix,63|354|7|354|14|208|8|16
suggestFix,354|30|354|15|354|7|354|8
no,62|354|16
no,62|16
no,62|354|16
no,62|7|354|14|354|8|16
suggestFix,354|15|354|7|354|7|379|8|14|354|8
suggestFix,354|30|354|15|354|7|354|8
suggestFix,70|354|14|354
suggestFix,354|30|354|15|354|7|354|8
suggestFix,354|30|354|15|354|7|354|8
no,61|16
no,62|354|16
suggestFix,63|354|7|354|8|16
suggestFix,354|15|354|7|354|8
no,61|16
suggestFix,81|354
no,62|16
no,61|16
suggestFix,70|354
suggestFix,354|30|379
no,62|354|16
no,62|354|16
suggestFix,354|30|11|378|14|378|14|378|14|378|14|378|14|378|14|378|14|378|14|378|14|378|14|378|14|378|14|12
no,62|354|15|354|16
suggestFix,354|30|354|15|354|7|354|8
no,62|354|15|354|16
suggestFix,70|354
no,61|16
suggestFix,354|15|354|7|378|8
no,62|354|16
no,62|354|16
no,62|354|16
suggestFix,63|354|7|354|8|16
suggestFix,63|354|7|354|8|16
suggestFix,70|354
suggestFix,63|354|7|354|14|354|14|354|14|354|30|354|14|354|30|354|14|354|30|354|14|354|30|354|8|16
suggestFix,63|354|7|354|8|16
no,62|354|16
no,62|7|354|14|354|8|16
suggestFix,63|354|7|354|14|354|8|16
no,62|354|16
suggestFix,80|85|7|378|8|79|354|16
suggestFix,57|16
no,61|16
suggestFix,63|354|7|354|8|16
no,62|16
suggestFix,56|354|11|378|12|11|378|12|11|378|12|15|354|7|8
suggestFix,63|354|7|354|8|16
no,62|354|15|354|16
suggestFix,63|354|7|354|8|16
no,62|354|79|354|16
suggestFix,80|354|7|354|8|16
no,62|354|16
suggestFix,63|354|7|354|14|354|8|16
suggestFix,70|11|12
suggestFix,70|354
no,62|16
no,62|354|16
no,62|354|16
suggestFix,60|354|54|354|11|379|12|16
no,62|354|16
suggestFix,354|30|354|15|354|7|354|8
suggestFix,81|354|15|354|7|354|15|354|14|378|8
no,61|16
suggestFix,63|354|7|354|8|16
no,62|354|79|354|16
suggestFix,354|15|354|7|354|7|379|379|8|8
suggestFix,354|15|354|15|354|30|354
suggestFix,63|354|7|354|8|16
suggestFix,63|354|7|354|8|16
suggestFix,354|15|354|7|11|12|14|354|15|354|15|354|8
no,62|354|16
suggestFix,63|354|7|8|16
suggestFix,354|15|354|7|354|7|378|378|8|14|9|378|16|354|14|378|16|354|10|8
suggestFix,81|354|15|354|15|153|7|354|14|378|8
suggestFix,354|15|354|7|8
suggestFix,354|30|358
suggestFix,70|354
suggestFix,63|354|7|354|14|157|14|354|30|354|14|354|30|354|8|16
no,62|354|16|67
suggestFix,70|354|15|354|7|8
suggestFix,63|354|7|354|14|354|14|354|14|354|14|354|30|354|14|354|30|354|14|354|30|354|8|16
no,62|16
no,61|16
no,61|16
suggestFix,63|354|7|354|8|16
suggestFix,63|354|7|8|16
no,61|16
suggestFix,64|354|7|354|15|354|14|354|15|354|8|16
no,62|354|16
suggestFix,63|354|7|354|8|16
no,62|354|16
no,62|7|354|14|354|15|354|8|16
suggestFix,70|354|7|354|14|19|354|14|22|354|8
no,62|354|16
no,62|354|16
suggestFix,63|354|7|354|8|16
suggestFix,354|15|354|7|358|14|354|15|354|11|354|15|354|12|8
suggestFix,354|30|354|15|354|7|378|14|354|8
suggestFix,354|15|354|7|379|25|7|354|15|354|14|354|15|354|8|8
suggestFix,354|30|354|15|136|7|378|8|354|30|354|15|136|7|378|8
no,62|354|16
no,62|354|16
suggestFix,354|15|311|7|354|14|354|8
no,62|354|16
no,62|354|16
no,62|354|16
suggestFix,63|269|7|354|8|16
suggestFix,81|354|15|354|7|354|15|354|14|354|15|354|14|354|15|354|14|354|15|354|8
suggestFix,63|354|7|354|8|16
suggestFix,81|354|15|354|7|378|8
no,61|16
suggestFix,63|354|7|354|14|354|8|16
no,62|354|16
suggestFix,354|7|354|14|360|14|378|14|378|8
suggestFix,70|354
suggestFix,354|15|354|15|335|7|354|8
suggestFix,354|15|354|7|379|25|354|8
no,62|354|15|354|16
suggestFix,354|15|293|7|378|25|7|354|14|354|8|14|354|8
suggestFix,354|15|354|7|358|14|354|15|354|8
suggestFix,63|354|7|354|14|354|14|354|14|22|354|8|16
suggestFix,25|7|354|14|354|14|354|15|354|7|354|8|8|8
no,61|16
suggestFix,354|30|379|25|7|354|14|354|8
no,62|354|15|354|16
suggestFix,354|15|354|7|354|7|378|8|14|354|8
suggestFix,354|7|354|14|354|8
suggestFix,70|354|15|354|7|354|14|157|8
no,62|354|16
suggestFix,354|15|354|7|379|379|25|7|354|14|157|7|354|8|8|8
suggestFix,63|354|7|354|8|16
suggestFix,354|15|354|7|358|14|108|7|354|8|8
suggestFix,78|379|54|354|15|354|7|8
suggestFix,354|30|354|7|378|8
suggestFix,354|15|354|7|379|8
suggestFix,63|354|7|354|14|354|14|110|14|354|8|16
no,62|16
suggestFix,60|354|54|354|16
suggestFix,81|354|15|354|7|354|30|378|8
suggestFix,354|30|9|379|16|379|14|379|16|11|379|12|14|379|16|379|10
no,61|16
suggestFix,354|15|354|7|354|15|354|15|354|54|354|15|354|15|354|15|354|8
suggestFix,70|354
no,62|354|16
suggestFix,81|354|15|354|7|378|14|354|30|378|14|354|30|354|14|147|30|378|8
suggestFix,63|354|7|354|8|16
no,61|16
suggestFix,354|30|354|7|8
suggestFix,63|354|7|354|8|16
no,62|354|16
no,62|16
no,62|354|16
suggestFix,63|354|7|354|8|16
no,61|16
suggestFix,63|354|7|354|8|16
suggestFix,63|354|7|354|14|354|14|354|8|16
no,62|354|16
no,62|354|16
suggestFix,354|15|354|7|378|14|354|11|378|12|11|378|12|14|354|11|378|12|11|378|12|14|354|8
suggestFix,70
no,62|354|16
suggestFix,354|7|354|14|354|8
no,62|354|16
suggestFix,354|30|354|7|8
no,62|354|16
suggestFix,354|30|379
suggestFix,63|354|7|354|14|354|8|16
suggestFix,63|354|7|354|14|354|8|16
no,62|354|16
no,61|16
no,62|354|16
no,61|16
suggestFix,354|15|354|15|354|7|8
no,61|16
no,61|16
no,62|354|15|354|15|354|16
no,62|354|16
suggestFix,354|30|354|15|354|7|354|8
no,62|354|16
suggestFix,80|85|7|354|8|79|354|16
suggestFix,64|354|7|354|8|16
suggestFix,70|354
suggestFix,354|15|293|7|354|14|313|15|354|28|313|15|354|28|313|15|354|8
no,62|354|16
suggestFix,63|354|7|354|8|16
suggestFix,70|354
suggestFix,354|30|354|7|354|15|354|14|354|8
suggestFix,354|30|354|15|354|15|354|7|378|14|354|15|354|14|354|30|354|7|354|30|378|8|8
suggestFix,354|30|354|15|354|7|8
suggestFix,63|354|7|354|14|354|14|354|30|354|14|354|30|354|14|354|30|354|14|354|30|354|14|354|30|354|14|354|30|354|8|16
no,62|16
suggestFix,63|354|7|8|16
no,61|16
suggestFix,70|354
no,61|16
suggestFix,70|354
no,62|354|16
suggestFix,78|354|15|354|33|358
no,62|354|16
no,62|354|16
no,62|354|16
no,61|16
no,62|354|16
suggestFix,63|354|7|354|8|16
no,62|354|15|354|16
suggestFix,354|30|354|15|208|15|354|7|354|14|354|11|18|358|12|8
no,62|354|16
suggestFix,56|52|354|16
suggestFix,63|354|7|354|8|16
suggestFix,63|354|7|354|8|16
no,62|354|16
no,61|16
suggestFix,63|354|7|354|14|354|14|19|354|8|16
no,62|354|15|354|16
no,62|354|16
suggestFix,63|354|7|354|14|208|8|16
no,61|16
no,62|354|16
suggestFix,354|30|354|15|354|7|354|8
no,62|354|16
suggestFix,63|354|7|354|8|16
suggestFix,63|354|7|354|8|16
no,62|354|16
no,62|354|15|354|16
suggestFix,81|354|7|354|30|378|8
suggestFix,56|354|33|378|16
suggestFix,63|354|7|354|8|16
no,62|16
no,61|16
no,62|354|16
no,62|354|16
suggestFix,63|354|7|354|8|16
suggestFix,354|30|9
no,62|354|79|354|16
no,62|354|79|354|16
suggestFix,56|354|16
suggestFix,63|354|7|354|8|16
suggestFix,63|354|7|354|14|354|14|354|8|16
suggestFix,354|30|354|15|354
suggestFix,354|15|354|7|379|379|25|7|354|14|157|7|354|8|8|8
suggestFix,354|15|354|30|354|15|208|15|354|7|354|14|378|8
no,62|354|15|354|16
no,61|16
suggestFix,70|354|15|354
suggestFix,354|15|354|7|354|8
suggestFix,70|354
suggestFix,70|354
suggestFix,80|85|7|354|15|208|15|354|7|354|14|378|8|8|79|354|16
no,62|354|15|354|16
no,62|354|16
no,62|354|16
suggestFix,63|354|7|354|14|354|8|16
no,62|354|16
suggestFix,63|354|7|354|14|354|14|354|14|354|14|354|8|16
no,62|354|15|354|16
suggestFix,63|354|7|354|8|16
no,61|16
suggestFix,354|30|354|15|354|7|379|8
suggestFix,354|30|354|15|354|7|354|15|354|8
no,62|354|15|354|16
suggestFix,63|354|7|354|14|354|14|354|14|354|8|16
no,61|16
no,62|354|16
no,62|354|16
no,61|16
no,61|16
suggestFix,354|15|354|30|354
suggestFix,354|15|354|7|8
suggestFix,56|7|354|11|379|12|8|16
suggestFix,63|354|7|354|8|16
suggestFix,354|30|354|15|208|15|354|7|378|14|354|8
no,61|16
suggestFix,63|354|7|354|14|354|14|354|30|354|8|16
suggestFix,354|15|354|7|9|378|16|358|14|378|16|358|10|14|354|15|354|15|354|7|8|8
suggestFix,63|354|7|354|8|16
suggestFix,354|15|354|7|354|14|11|362|14|362|12|8
suggestFix,354|15|311|7|354|14|354|15|354|8
no,62|16
suggestFix,70|354
suggestFix,354|15|354|7|354|15|313|7|354|17|378|8|15|354|14|358|8
suggestFix,379|25|354|8
suggestFix,63|354|7|354|8|16
suggestFix,70|354
suggestFix,63|354|7|354|8|16
no,62|354|16
suggestFix,56|354|16
suggestFix,354|15|311|7|354|14|354|8
suggestFix,81|86
suggestFix,63|354|7|354|14|354|8|16
suggestFix,65|16
suggestFix,354|15|354|15|354|7|8
no,62|354|16
suggestFix,354|15|354|7|354|15|354|14|354|8
suggestFix,63|354|7|354|14|354|8|16
suggestFix,63|354|7|8|16
suggestFix,63|354|7|354|14|354|14|354|8|16
suggestFix,80|354|15|354|7|8|16
suggestFix,63|354|7|354|8|16
no,61|16
no,62|354|16
suggestFix,70|354
no,62|354|15|354|16
suggestFix,354|15|354|7|358|14|354|15|354|8
suggestFix,354|15|354|7|379|14|354|15|354|7|354|8|8
no,62|354|16
suggestFix,70|354
suggestFix,354|15|354|7|8
no,62|354|15|354|15|354|16
no,62|354|16
no,61|16
suggestFix,63|354|7|354|14|354|14|354|8|16
no,62|354|15|354|16
suggestFix,63|354|7|354|8|16
no,62|354|79|354|16
no,62|354|15|354|79|354|16
suggestFix,354|30|354|15|354|7|354|8
suggestFix,63|354|7|8|16
suggestFix,64|354|7|153|8|16
no,61|16
no,62|7|354|14|354|8|79|354|16
suggestFix,56|354|16
no,62|7|354|14|354|8|16
no,62|354|16
suggestFix,80|354|15|85|7|354|17|378|14|378|8|79|354|16
suggestFix,80|354|15|354|7|378|14|354|8|16
suggestFix,354|15|354|15|354|15|354|7|8
suggestFix,354|30|354|15|354|7|378|14|9|10|8
no,61|16
no,62|354|16
no,62|354|16
suggestFix,354|30|354|15|354|7|8
suggestFix,63|354|7|354|14|354|8|16
suggestFix,354|30|378|25
no,62|7|354|15|354|14|354|14|354|8|16
no,62|354|79|354|16
suggestFix,354|15|354|7|354|11|378|12|15|354|7|8|8
suggestFix,354|15|311|7|354|14|354|8
suggestFix,70|7|354|15|354|7|8|14|354|8
no,62|354|16
suggestFix,81|86
no,61|16
suggestFix,354|15|354|7|11|354|15|354|7|354|15|354|15|354|8|12|8
suggestFix,63|354|7|354|8|16
suggestFix,63|354|7|354|14|354|14|22|354|8|16
no,62|354|16
no,62|354|79|354|16
suggestFix,63|354|7|354|14|354|8|16
no,61|16
suggestFix,354|15|354|7|358|14|108|7|354|15|354|8|14|354|15|354|8
no,61|16
no,62|7|354|15|354|14|354|15|354|8|79|354|16
no,62|354|16
suggestFix,354|30|379
no,62|354|16
suggestFix,63|354|7|354|14|354|30|354|14|354|30|354|8|16
no,62|354|15|354|15|354|16
suggestFix,81|354|15|354|7|354|30|354|15|354|8
no,61|16
no,62|354|16
suggestFix,63|354|7|354|8|16
no,62|7|354|14|354|15|354|8|16
no,61|16
no,62|354|16
suggestFix,57|16
suggestFix,81|354|15|354|15|153|7|354|15|354|14|378|8
no,62|354|16
suggestFix,57|16
no,62|354|16
no,61|16
suggestFix,56|52|354|16
suggestFix,65|16
suggestFix,63|354|7|354|14|354|8|16
no,61|16
suggestFix,354|30|354|15|136|7|378|8|354|30|354|15|136|7|378|8
no,62|354|15|354|15|354|16
suggestFix,354|30|354|15|354|15|354|7|354|14|354|30|7|378|14|8|14|354|30|378|8
no,62|354|16
suggestFix,354|30|354|15|354|7|354|8
suggestFix,63|354|7|354|14|354|8|16
suggestFix,63|354|7|354|8|16
suggestFix,64|354|7|354|8|16
suggestFix,63|354|7|354|8|16
suggestFix,354|11|378|12|30|354
suggestFix,70|9|10
suggestFix,57|16
suggestFix,354|30|11|378|14|378|14|378|14|378|14|378|14|378|14|378|14|378|14|378|14|378|14|378|14|378|12
no,62|354|15|354|16
suggestFix,354|14|354|30|354|15|354|15|354|7|354|15|354|8
no,61|16
no,61|16
suggestFix,354|15|354|7|354|30|354|15|354|11|378|12|8
suggestFix,63|354|7|354|8|16
suggestFix,354|15|354|7|352|14|354|15|352|8
no,62|354|15|354|16
no,62|354|16
suggestFix,70|354|15|354|7|354|8
suggestFix,63|354|7|354|8|16
no,62|354|16
no,62|354|16
suggestFix,354|30|354|15|354|7|378|14|11|12|8
suggestFix,81|354|15|354
no,62|354|16
suggestFix,63|354|7|354|14|354|14|354|14|354|30|354|14|354|30|354|8|16
suggestFix,63|354|7|354|8|16
suggestFix,354|15|354|7|379|8
suggestFix,354|15|354|7|8
no,62|354|16
suggestFix,64|354|7|354|8|16
suggestFix,354|7|354|14|379|14|11|379|12|8
suggestFix,354|30|354|15|354|7|379|14|379|8
suggestFix,354|15|354|7|8
no,61|16
no,62|354|16
suggestFix,354|30|379
no,61|16
no,61|16
suggestFix,354|15|354|7|354|14|354|8
suggestFix,81|354|15|354
suggestFix,80|85|7|354|15|208|15|354|7|354|14|378|8|8|79|354|16
no,62|16
no,61|16
suggestFix,354|11|378|12|30|378
suggestFix,63|354|7|354|8|16
suggestFix,80|354|15|354|7|354|15|354|15|354|14|378|8|16
suggestFix,64|354|7|354|8|16
suggestFix,63|354|7|354|14|354|14|354|8|16
no,62|354|16
no,62|354|16
no,62|16
no,61|16
suggestFix,64|354|7|354|8|16
no,62|354|16
suggestFix,63|354|7|354|8|16
suggestFix,354|15|354|30|354
no,62|16
suggestFix,63|354|7|354|14|354|14|354|8|16
no,62|354|16
no,62|16
suggestFix,56|354|16
suggestFix,63|354|7|354|14|354|30|354|8|16
suggestFix,63|354|7|354|8|16
suggestFix,354|30|379|25|354
suggestFix,63|354|7|354|8|16
no,61|16
suggestFix,354|15|354|15|354|7|8
suggestFix,56|354|11|378|12|16
no,61|16
suggestFix,63|354|7|354|14|354|14|354|14|354|8|16
suggestFix,354|15|354|7|379|379|14|9|378|16|354|14|378|16|354|10|8
no,62|354|15|354|15|354|16
suggestFix,65|16
no,62|354|79|354|16
suggestFix,354|15|354|7|358|14|354|15|354|8
suggestFix,354|30|354|15|354|7|378|8|11|16|18|358|12
no,61|16
no,62|354|16
suggestFix,56|52|354|16
suggestFix,63|354|7|354|8|16
suggestFix,354|30|354|15|354|7|378|8
no,61|16
suggestFix,354|30|358
no,62|354|16
suggestFix,60|354|54|354|16
suggestFix,65|16
suggestFix,56|354|33|379|16
suggestFix,63|354|7|354|14|354|14|354|8|16
suggestFix,354|30|354|15|354|7|8|11|358|12
suggestFix,63|354|7|354|8|16
no,61|16
no,62|16
no,62|354|16
no,61|16
no,62|354|79|354|16
no,62|354|16
suggestFix,63|354|7|354|8|16
suggestFix,354|30|354|15|354|7|354|8
suggestFix,63|354|7|354|14|354|14|157|14|354|30|354|8|16
suggestFix,354|15|354|7|11|7|358|14|378|8|14|7|358|14|378|8|12|14|354|15|354|15|77|7|354|15|354|15|354|7|8|15|354|7|354|15|354|15|354|15|157|8|8|15|354|7|8|8
no,61|16
no,62|354|16
suggestFix,63|354|7|354|8|16
no,62|354|16
no,62|354|16
no,62|354|15|354|16
suggestFix,354|15|354|15|354|7|354|8
no,61|16
suggestFix,63|354|7|354|14|354|8|16
no,62|354|16
no,62|7|354|14|354|8|79|354|16
suggestFix,63|354|7|354|14|354|14|354|30|354|8|16
no,62|354|16
suggestFix,70|354
no,62|7|354|14|354|8|16
no,62|354|16
suggestFix,70|354|15|354|7|354|8
no,61|16
no,62|354|16
no,61|16
suggestFix,354|15|354|30|358
no,62|354|16
suggestFix,63|354|7|354|14|22|354|8|16
suggestFix,63|354|7|354|8|16
suggestFix,354|30|144|7|11|378|14|378|14|378|14|378|12|8
suggestFix,354|7|354|8
suggestFix,354|30|354|15|354|7|354|8
suggestFix,354|15|354|7|354|8
suggestFix,354|7|354|8
no,61|16
suggestFix,57|16
no,62|354|16
no,62|354|15|354|16
no,62|354|16
suggestFix,63|354|7|354|14|354|14|354|8|16
suggestFix,80|85|7|354|14|379|8|79|102|16
suggestFix,354|30|9|378|16|378|14|378|16|378|10
suggestFix,70|354|7|354|14|354|15|157|14|354|8
